#;047;2rS3 pintamaa;;;;;0,0;2,20;0;8,60;0;10,80;0;
#;048;2rS1 pintamaa;;;;;0,0;1,70;0;12,00;0;13,70;0;
#;049;3akS4 pintamaa;;;;;0,0;2,30;0;12,00;0;14,30;0;
#;050;3akS3 pintamaa;;;;;0,0;1,70;0;13,00;0;14,70;0;
#;051;3ak0 pintamaa;;;;;0,0;1,70;0;11,00;0;12,70;0;
#;052;3akS1 pintamaa;;;;;0,0;1,90;0;13,00;0;14,90;0;
#;053;3akS2 pintamaa;;;;;0,0;1,90;0;14,00;0;15,90;0;
#;054;3akM pintamaa;;;;;0,0;1,40;0;11,00;0;11,00;0;
#;055;3pM pintamaa;;;;;0,0;1,40;0;12,00;0;12,00;0;
#;056;3p0 pintamaa;;;;;0,0;1,50;0;11,00;0;12,50;0;
#;057;3pS4 pintamaa;;;;;0,0;1,50;0;13,00;0;14,50;0;
#;058;3pS1 pintamaa;;;;;0,0;1,80;0;11,00;0;12,80;0;
#;059;3pS3 pintamaa;;;;;0,0;2,10;0;12,00;0;14,10;0;
#;060;3pS2 pintamaa;;;;;0,0;5,80;0;13,00;0;18,80;0;
#;061;3rS4 pintamaa;;;;;0,0;3,70;0;15,00;0;18,70;0;
#;062;3rS2 pintamaa;;;;;0,0;1,70;0;11,00;0;12,70;0;
#;063;3rM pintamaa;;;;;0,0;1,20;0;9,30;0;9,30;0;
#;064;3rS3 pintamaa;;;;;0,0;2,50;0;12,00;0;14,50;0;
#;065;3r0 pintamaa;;;;;0,0;4,70;0;11,00;0;15,70;0;
#;066;3rS1 pintamaa;;;;;0,0;1,50;0;15,00;0;16,50;0;
#;067;3kkS4 pintamaa;;;;;0,0;1,20;0;13,00;0;13,00;0;
#;068;3kkS3 pintamaa;;;;;0,0;2,60;0;11,00;0;13,60;0;
#;069;3kkS2 pintamaa;;;;;0,0;1,70;0;12,00;0;13,70;0;
#;070;3kk0 pintamaa;;;;;0,0;2,10;0;9,80;0;11,90;0;
#;071;3kkS1 pintamaa;;;;;0,0;1,50;0;13,00;0;14,50;0;
#;072;3kkM pintamaa;;;;;0,0;1,20;0;12,00;0;12,00;0;
#;073;4kk0 pintamaa;;;;;0,0;1,80;0;10,00;0;11,80;0;
#;074;4kkS4 pintamaa;;;;;0,0;1,50;0;11,00;0;12,50;0;
#;075;4kkS1 pintamaa;;;;;0,0;12,00;0;11,00;0;23,00;0;
#;076;4kkM pintamaa;;;;;0,0;1,50;0;9,30;0;10,80;0;
#;077;4kkS3 pintamaa;;;;;0,0;1,80;0;10,00;0;11,80;0;
#;078;4kkS2 pintamaa;;;;;0,0;1,50;0;12,00;0;13,50;0;
#;079;4rS1 pintmaaa;;;;;0,0;1,30;0;11,00;0;11,00;0;
#;080;4rM pintamaa;;;;;0,0;1,90;0;13,00;0;14,90;0;
#;081;4rS3 pintamaa;;;;;0,0;1,40;0;16,00;0;16,00;0;
#;082;4rS4 pintamaa;;;;;0,0;1,40;0;15,00;0;15,00;0;
#;083;4rS2 pintamaa;;;;;0,0;1,70;0;16,00;0;17,70;0;
#;084;4r0 pintamaa;;;;;0,0;0,91;0;12,00;0;12,00;0;
#;085;4pS1 pintamaa;;;;;0,0;0,50;0;13,00;0;13,00;0;
#;086;4pM pintamaa;;;;;0,0;0,37;0;11,00;0;11,00;0;
#;087;4p0 pintamaa;;;;;0,0;0,47;0;12,00;0;12,00;0;
#;088;4pS2 pintamaa;;;;;0,0;0,77;0;13,00;0;13,00;0;
#;089;4pS4 pintamaa;;;;;0,0;1,80;0;13,00;0;14,80;0;
#;090;4pS3 pintamaa;;;;;0,0;0,72;0;13,00;0;13,00;0;
#;091;4ak0 pintamaa;;;;;0,0;2,40;0;14,00;0;16,40;0;
#;092;4akS4 pintamaa;;;;;0,0;0,39;0;14,00;0;14,00;0;
#;093;4akS3 pintamaa;;;;;0,0;0,49;0;13,00;0;13,00;0;
#;094;4akS1 pintamaa;;;;;0,0;1,90;0;14,00;0;15,90;0;
#;095;4akS2 pintamaa;;;;;0,0;0,88;0;16,00;0;16,00;0;
#;096;4akM pintamaa;;;;;0,0;6,90;0;21,00;0;27,90;0;
#;097;1akS4 pohjamaa;;;;;0,0;1,10;0;14,00;0;14,00;0;
#;098;1rS4 pohjamaa;;;;;0,0;0,56;0;7,80;0;7,80;0;
#;099;1pS4 pohjamaa;;;;;0,0;1,10;0;13,00;0;13,00;0;
#;100;1p0 pohjamaa;;;;;0,0;0,56;0;11,00;0;11,00;0;
#;101;2p0 pohjamaa;;;;;0,0;2,20;0;12,00;0;14,20;0;
#;102;2pS4 pohjamaa;;;;;0,0;0,45;0;13,00;0;13,00;0;
#;103;2akS4 pohjamaa;;;;;0,0;0,80;0;12,00;0;12,00;0;
#;104;2rS4 pohjamaa;;;;;0,0;0,52;0;6,50;0;6,50;0;
#;105;3akS4 pohjamaa;;;;;0,0;0,87;0;14,00;0;14,00;0;
#;106;3p0 pohjamaa;;;;;0,0;3,60;0;12,00;0;15,60;0;
#;107;3pS4 pohjamaa;;;;;0,0;0,45;0;12,00;0;12,00;0;
#;108;3rS4 pohjamaa;;;;;0,0;1,50;0;12,00;0;13,50;0;
#;109;4rS4 pohjamaa;;;;;0,0;2,50;0;17,00;0;19,50;0;
#;110;4p0 pohjamaa;;;;;0,0;7,60;0;12,00;0;19,60;0;
#;111;4pS4 pohjamaa;;;;;0,0;0,83;0;12,00;0;12,00;0;
#;112;4akS4 pohjamaa;;;;;0,0;1,30;0;15,00;0;15,00;0;
